business_id,name,city,state,is_open,dataset,review_count,business_star_avg,business_star_std,business_star_min,business_star_max,business_star_median,weighted_star_avg,sentiment_avg,sentiment_std,sentiment_median,dominant_emotion,avg_word_count,avg_subjectivity,avg_negation,avg_type_token_ratio,avg_noun_pct,avg_verb_pct,avg_adj_pct,avg_adv_pct,avg_person_mentions,avg_location_mentions,avg_product_mentions,primary_industry
C9-AL6Cxfb7cJ3tQ07abzg,Crave Spa SOHO,Tampa,FL,1,hair,169,3.088757396449704,1.7383432161750318,1.0,5.0,3.0,0.0188155702350998,0.8500000000000001,0.0,0.85,joy,150.0,0.1535460264901858,0.0,0.9338317377869596,0.2884964965326629,0.2077840645576553,0.0950480755068246,0.0584979509833611,0.0,0.0,0.0,Hair Salons
C9c4gWi6RHEuTgjKeSC3DA,Taco Del Mar,Edmonton,AB,0,chipotle,27,3.4814814814814814,1.2821367492879392,1.0,5.0,4.0,0.002097976958574,0.85,0.0,0.85,joy,150.0,0.1837953121608516,0.0,0.9413511689598648,0.2899674587355746,0.2030620113470355,0.11646997989188,0.0673253322689715,0.0,0.0,0.0,Mexican Restaurant
C9jKL4vZ6CZIOhUpJ_o__Q,Salon Emiliani,Clearwater,FL,1,hair,20,4.6,1.2311740225021852,1.0,5.0,5.0,0.0461625858899134,0.85,0.0,0.85,joy,150.0,0.1462293708706752,0.0,0.9331700867782105,0.2520744267809485,0.2203821420125768,0.0853432835280661,0.060886087342609,0.0,0.0,0.0,Hair Salons
C9rtsUoarxf0h_zRIpS3ZA,AJ's Barber Shop,Riverview,FL,1,hair,5,4.4,1.3416407864998738,2.0,5.0,5.0,0.0588246965343369,0.85,0.0,0.85,joy,150.0,0.1873768115942028,0.0,0.9200922266139656,0.2346231884057971,0.2186231884057971,0.1115942028985507,0.0757826086956521,0.0,0.0,0.0,Hair Salons
CACmK-0U_kmzm1zOCwobNw,Steak Escape Willow Lake,Indianapolis,IN,1,chipotle,97,4.237113402061856,1.143579867822684,1.0,5.0,5.0,0.0343583271570469,0.85,0.0,0.85,joy,150.0,0.1761093551914283,0.0,0.9340659183527548,0.2829441781491841,0.2111532405225344,0.1176344007839206,0.0584749544075076,0.0,0.0,0.0,Mexican Restaurant
CAOJeSRieg4YD7WNWd-Pyw,A & M Roffler Barbering & Hair Designers,Ruskin,FL,1,hair,9,4.666666666666667,0.4999999999999999,4.0,5.0,5.0,0.032041788391902,0.85,0.0,0.85,joy,150.0,0.1666331688582328,0.0,0.9183174916870568,0.3463855089686292,0.1809751392871597,0.1003932332704711,0.0662399355877616,0.0,0.0,0.0,Hair Salons
CBNCm7yFZZa8nDSV5tnVnQ,Hair Cuttery,Mount Laurel,NJ,1,hair,14,2.642857142857143,1.7805419597217222,1.0,5.0,2.0,0.0101401934526376,0.85,0.0,0.85,joy,150.0,0.1388599827282692,0.0,0.9095001814955233,0.2584632779837383,0.205671444923363,0.0727743526720508,0.0660856300562182,0.0,0.0,0.0,Hair Salons
CBTfBDC5NB7iXSfbFlrcTQ,Clearwater Beach Nails & Spa,Clearwater,FL,1,hair,55,4.563636363636364,1.032143335646685,1.0,5.0,5.0,0.031924917887937,0.85,0.0,0.85,joy,150.0,0.1704043723430769,0.0,0.93758246678261,0.2733095293584653,0.2039417908313024,0.1135724607832196,0.0568319115598573,0.0,0.0,0.0,Hair Salons
CBeqQpVdLmq72kxX3UDU6g,Vip Nail,Tucson,AZ,1,hair,20,1.75,1.332784974957958,1.0,5.0,1.0,0.0063770377606107,0.85,0.0,0.85,joy,150.0,0.1991372226807009,0.0,0.9339380884292716,0.2471242252111817,0.1983357809662157,0.1137317046882264,0.0854055179924745,0.0,0.0,0.0,Hair Salons
CCO4JGE0K88eeK0RzBu96w,Oxsun Natural Hair Salon & Boutique,Philadelphia,PA,1,hair,13,4.538461538461538,1.1266014242982163,1.0,5.0,5.0,0.0005813903315403,0.8499999999999999,0.0,0.85,joy,150.0,0.148220277053229,0.0,0.9299455629547164,0.2779555989395806,0.2069610290548505,0.084369615891355,0.0638506611618739,0.0,0.0,0.0,Hair Salons
CCTA2CxuTY_MObGx71o2gQ,Steak ’n Shake,St. Louis,MO,0,chipotle,16,2.0625,1.4818344486930155,1.0,5.0,1.0,0.0081061863895892,0.85,0.0,0.85,joy,150.0,0.173479613683418,0.0,0.9448578369094672,0.2824957062864671,0.2257334015622059,0.1080816511387163,0.0653979625447016,0.0,0.0,0.0,Mexican Restaurant
CCyxjMT5CgeYYWo2SQZtqg,Ingrid Gina,Tucson,AZ,0,hair,8,4.25,1.48804761828569,1.0,5.0,5.0,0.0010059217438589,0.85,0.0,0.85,joy,150.0,0.1372164580588493,0.0,0.921307406361754,0.2437362758014931,0.2410120223978919,0.1037387461572244,0.0334777119016249,0.0,0.0,0.0,Hair Salons
CD-Q5-FNHwzvdjLB1l0w6Q,Legacy Nails and Spa,Reno,NV,1,hair,209,2.9138755980861246,1.7792200116439716,1.0,5.0,3.0,0.0323209320677948,0.85,0.0,0.85,joy,150.0,0.1584067680399783,0.0,0.9285538414360192,0.2608315624183383,0.2282324658376031,0.0914044485837266,0.0670023194562517,0.0,0.0,0.0,Hair Salons
CEJG2Yu5vZhZQapqL0LQKw,Vintage88 Salon,Pinellas Park,FL,1,hair,40,2.35,1.8194110064129028,1.0,5.0,1.0,0.0375685260369536,0.85,0.0,0.85,joy,150.0,0.1303872316767053,0.0,0.9122192217378648,0.2876213192583329,0.2300163525452427,0.0759878498905958,0.0543993817861094,0.0,0.0,0.0,Hair Salons
CEiV5uTE84QQ4NRCJL6aTg,Touch Nail Spa II,Tampa,FL,1,hair,49,4.26530612244898,1.3505478857992168,1.0,5.0,5.0,0.1661663976636186,0.85,0.0,0.85,joy,150.0,0.2134076886949386,0.0,0.9275317717406636,0.250464610769497,0.208811000539637,0.1331225287386333,0.0802851599563053,0.0,0.0,0.0,Hair Salons
CF6AKq6psQWQ3bLlFAqGPg,Venetian Nails,Newark,DE,0,hair,13,2.3076923076923075,1.7504578155735613,1.0,5.0,1.0,0.0012262293549057,0.8499999999999999,0.0,0.85,joy,150.0,0.1331412790108442,0.0,0.9212881321576972,0.248939104373887,0.2489577813490857,0.0698582576843446,0.0632830213264995,0.0,0.0,0.0,Hair Salons
CF_mYwudyIzGn_kz0f4bag,David & Mary - The Salon Experience,Fishers,IN,1,hair,10,5.0,0.0,5.0,5.0,5.0,0.2447471182156739,0.85,0.0,0.85,joy,150.0,0.1074261246000376,0.0,0.911979206910557,0.2594889892715979,0.2178505552418595,0.071509034443817,0.0359170901562205,0.0,0.0,0.0,Hair Salons
CFcOtMfZTCxe9iNI-A6sJA,J & L Creative Nails,Downingtown,PA,1,hair,38,3.526315789473684,1.688383876314273,1.0,5.0,4.0,0.033698674355463,0.85,0.0,0.85,joy,150.0,0.1594730582557272,0.0,0.9351148127235084,0.2794630741613759,0.2064745255146315,0.1051732541215258,0.0542998041342013,0.0,0.0,0.0,Hair Salons
CFyOrr--MWtxgjZvaHHV6Q,Ulta Beauty,Manchester,MO,1,hair,34,3.0294117647058822,1.6964364453732803,1.0,5.0,3.0,0.0120935006624704,0.85,0.0,0.85,joy,150.0,0.15815612298723,0.0,0.9418248599973932,0.3043113527313166,0.2031343329982605,0.1045166512348185,0.0536394717524115,0.0,0.0,0.0,Hair Salons
CG1aAgHz1sLW86TFPauerA,Los Tres Potrillos,Millstadt,IL,0,chipotle,5,5.0,0.0,5.0,5.0,5.0,0.0129858151846197,0.85,0.0,0.85,joy,150.0,0.1883320158102766,0.0,0.9365800865800866,0.281596837944664,0.18199209486166,0.1076047430830039,0.0807272727272727,0.0,0.0,0.0,Mexican Restaurant
CGob_3HV0YfAb42194AkZQ,Hair Artistry and Skin Care By Edye,Doylestown,PA,1,hair,5,5.0,0.0,5.0,5.0,5.0,0.0600664473829743,0.85,0.0,0.85,joy,150.0,0.1788251748251748,0.0,0.9102305764411028,0.2436223776223776,0.2185174825174825,0.0946433566433566,0.0841818181818181,0.0,0.0,0.0,Hair Salons
CH-OSZxiuLXgvzIL-_AVaQ,Taqueros Taqueria-Cantina,New Orleans,LA,0,chipotle,5,3.4,1.51657508881031,1.0,5.0,4.0,3.930732457321491e-05,0.85,0.0,0.85,joy,150.0,0.177719298245614,0.0,0.9614975845410628,0.2828320802005012,0.1774310776942355,0.1036215538847117,0.0740977443609022,0.0,0.0,0.0,Mexican Restaurant
CHm8d3v18vwOqZBYWWPFHw,Jersey Mike's Subs,Feasterville,PA,1,chipotle,23,3.739130434782609,1.5729934203280245,1.0,5.0,4.0,0.0623222376793297,0.85,0.0,0.85,joy,150.0,0.1819440111177251,0.0,0.9235571356643888,0.2503463504955893,0.1981687640452937,0.0999991965716769,0.0819448145460482,0.0,0.0,0.0,Mexican Restaurant
CHqO5dSsEExZkP6-YLY-SA,Exotic Nails,Boise,ID,1,hair,8,3.125,1.8850918886280923,1.0,5.0,3.5,0.036195129024713,0.85,0.0,0.85,joy,150.0,0.1264793096872616,0.0,0.9366834101888448,0.284362128146453,0.2372606788710907,0.0745680778032036,0.0519112318840579,0.0,0.0,0.0,Hair Salons
CIJFoJYRch1TXQc6yWSdzw,Pink Nail,Woodbury,NJ,1,hair,20,3.8,1.472555959083246,1.0,5.0,4.5,0.0056888662719998,0.85,0.0,0.85,joy,150.0,0.1395572957426504,0.0,0.9063954688840272,0.278510375906829,0.2033088521149161,0.0809087397897466,0.0586485559529037,0.0,0.0,0.0,Hair Salons
CIWFv_NonTdjmDys4gS_KA,Great Clips,Saint Louis,MO,1,hair,18,2.555555555555556,1.503807803044236,1.0,5.0,2.0,0.0118842313011966,0.85,0.0,0.85,joy,150.0,0.1606346739680073,0.0,0.9295451002087156,0.2610904013681792,0.2242938748494304,0.0737168284390506,0.0869178455289566,0.0,0.0,0.0,Hair Salons
CJ9Q1yfzps-oXSNxelWpfA,Headlines & Company,Santa Barbara,CA,1,hair,22,4.0,1.6903085094570331,1.0,5.0,5.0,0.0091627137760607,0.85,0.0,0.85,joy,150.0,0.1171166875447091,0.0,0.9357203080058232,0.3067312647711025,0.2215384873430432,0.086140338119223,0.0309763494254861,0.0,0.0,0.0,Hair Salons
CJJRMvWMr7r2MGhLg3Ij0A,Sea Blue Nails and Spa,Philadelphia,PA,1,hair,42,4.309523809523809,1.3341315845092396,1.0,5.0,5.0,0.0611886353341245,0.8499999999999999,0.0,0.85,joy,150.0,0.1888420120839404,0.0,0.9421670195942834,0.2735505519730948,0.2137211252991592,0.1075475533115957,0.0812944587723446,0.0,0.0,0.0,Hair Salons
CJKqzVAAhCu4DXBTvC4vrQ,Westside Barbershop,Santa Barbara,CA,1,hair,12,4.666666666666667,1.1547005383792517,1.0,5.0,5.0,0.0692637972264141,0.85,0.0,0.85,joy,150.0,0.2383359084660572,0.0,0.9385743825417738,0.2849291116968462,0.1789625382245519,0.1599239465086147,0.0784119619574425,0.0,0.0,0.0,Hair Salons
CJO_QesejPDb5oKhvpAjCA,Verde Flavors Of Mexico,Carmel,IN,1,chipotle,274,3.8138686131386863,1.3417872549772245,1.0,5.0,4.0,0.0495177669072916,0.85,0.0,0.85,joy,150.0,0.1737257671712235,0.0,0.9312567651277426,0.2809442085765293,0.206876540416399,0.1181826681728845,0.055543098998339,0.0,0.0,0.0,Mexican Restaurant
CJd_pzf8QXiHuJq5i3RnCg,Divine Hair Boutique & Salon,Nashville,TN,1,hair,6,3.0,2.1908902300206647,1.0,5.0,3.0,0.0183317276603914,0.85,0.0,0.85,joy,150.0,0.1740071935438068,0.0,0.9706851119894598,0.2736872236586196,0.22879675308165,0.1270061269775228,0.0470010665662839,0.0,0.0,0.0,Hair Salons
CJk82J81BWKvNTOGRyBD-Q,McDonald's,McCordsville,IN,1,chipotle,23,1.434782608695652,1.0798184593432083,1.0,5.0,1.0,0.0329315893770983,0.85,0.0,0.85,joy,150.0,0.1798609298703816,0.0,0.9364356931166204,0.2867374601873657,0.2023624327783117,0.1054638671557386,0.074397062714643,0.0,0.0,0.0,Mexican Restaurant
CJpVHZsBs2QIyCVzzmbnpA,United Nails,Tampa,FL,1,hair,18,3.111111111111111,1.8113657144911368,1.0,5.0,3.5,0.0258522985778499,0.85,0.0,0.85,joy,150.0,0.1887400884140014,0.0,0.94142605605166,0.2458441116049811,0.2166052948661644,0.1093874804744369,0.0793526079395644,0.0,0.0,0.0,Hair Salons
CLZLGvJPzWJnzY8OGBtBkQ,Tranquility Skin & Massage Studio,Carmel,IN,1,hair,6,1.0,0.0,1.0,1.0,1.0,3.410352524972493e-05,0.85,0.0,0.85,joy,150.0,0.1655615942028985,0.0,0.9316491574786768,0.3270410628019324,0.1875301932367149,0.1069021739130434,0.058659420289855,0.0,0.0,0.0,Hair Salons
CLby_MCvHk7_xbCdXI3vkw,Eclips Salon and Spa,Saint Louis,MO,0,hair,8,3.125,1.807721533549109,1.0,5.0,3.0,0.0001027013109626,0.85,0.0,0.85,joy,150.0,0.0983402014652014,0.0,0.9191485507246376,0.2720833333333333,0.223003663003663,0.0704670329670329,0.0278731684981684,0.0,0.0,0.0,Hair Salons
CLk_X_miI1uplQVTkuoCTQ,Las Palmeras Market,Reno,NV,0,chipotle,5,4.2,0.4472135954999579,4.0,5.0,4.0,0.0021179526860604,0.85,0.0,0.85,joy,150.0,0.1895915678524374,0.0,0.9168398268398268,0.2329945416901938,0.2044607566346696,0.116318464144551,0.0732731037078863,0.0,0.0,0.0,Mexican Restaurant
CLlnfxaYPTVLKE4VR-U1Yg,La Cocina Mexican Restaurant,Santa Barbara,CA,0,chipotle,74,4.202702702702703,1.3031019864599551,1.0,5.0,5.0,0.0430568190630053,0.85,0.0,0.85,joy,150.0,0.1653858592016486,0.0,0.9338836609465228,0.2903945431805843,0.1948242425759588,0.1153769454169911,0.0500089137846574,0.0,0.0,0.0,Mexican Restaurant
CMH16dghZTuaMy8PoNQ5Cg,Cope Barber Shop,Sparks,NV,1,hair,6,4.666666666666667,0.5163977794943223,4.0,5.0,5.0,0.0105634709453148,0.85,0.0,0.85,joy,150.0,0.1438778612691656,0.0,0.9563322667670494,0.2735543442065181,0.204009456726848,0.1079204611813307,0.0359574000878348,0.0,0.0,0.0,Hair Salons
CML2gollyOQhoFeTZqzbGA,Salon Vous,New Orleans,LA,1,hair,11,4.909090909090909,0.3015113445777637,4.0,5.0,5.0,0.125122678635138,0.85,0.0,0.85,joy,150.0,0.1525891741109132,0.0,0.9334268578169016,0.313249866075953,0.18087492217927,0.1150243958939611,0.0375647782169521,0.0,0.0,0.0,Hair Salons
CNDqkUGmn-ApzMc9fHGlBA,TJ Nails,Brownsburg,IN,1,hair,14,3.357142857142857,1.864945569720998,1.0,5.0,4.0,0.0629875038780297,0.85,0.0,0.85,joy,150.0,0.107603027867003,0.0,0.915629929077134,0.2696635059212698,0.241069116069116,0.0625150212106733,0.0450880066563296,0.0,0.0,0.0,Hair Salons
CNHWpQ6ARdJ3AFU1oafIsA,Just StringZ,Tucson,AZ,0,hair,15,2.533333333333333,1.4573295865416045,1.0,5.0,3.0,0.0003142046098873,0.85,0.0,0.85,joy,150.0,0.1620373463302525,0.0,0.9425389505824288,0.264130051743324,0.2327885656169409,0.0834101228037154,0.078627223526537,0.0,0.0,0.0,Hair Salons
CNbThuDvxo5NnT0eZ70gzQ,Nails by Lina,Saint Petersburg,FL,1,hair,32,2.90625,1.7106756823906102,1.0,5.0,3.0,0.0323494719598305,0.85,0.0,0.85,joy,150.0,0.1816810721934434,0.0,0.9231272787875292,0.2632942811225134,0.2025568040924877,0.1195415287420436,0.0621395434513998,0.0,0.0,0.0,Hair Salons
CO0uSn6pex_Q89IN1jbeDw,Solace Nails & Spa,Hendersonville,TN,1,hair,24,2.625,1.5551457362156014,1.0,5.0,2.0,0.0237042563316624,0.85,0.0,0.85,joy,150.0,0.1481475066271977,0.0,0.939336415396198,0.2502361861801221,0.2420191462067892,0.0830991317776214,0.0650483748495762,0.0,0.0,0.0,Hair Salons
CPLE14jq4onIYJXaFcTiHA,Golden Hair Salon,Upper Darby,PA,1,hair,5,4.4,0.8944271909999159,3.0,5.0,5.0,0.0282414503319258,0.85,0.0,0.85,joy,150.0,0.2166666666666666,0.0,0.9485507246376812,0.299,0.1703333333333333,0.1569999999999999,0.0596666666666666,0.0,0.0,0.0,Hair Salons
CP_2s6AU8Fnoco1-V18XuA,Cosmo Nails,Nashville,TN,1,hair,37,2.8378378378378377,1.7561560534542724,1.0,5.0,2.0,0.0218800147697847,0.85,0.0,0.85,joy,150.0,0.1717788514335828,0.0,0.9454390984940184,0.273501637069412,0.2149302595977787,0.1020520888295824,0.0697267626040004,0.0,0.0,0.0,Hair Salons
CPcGUTdp2fSPTvcVuhnZ1Q,La Cabanita Mex 4,Meridian,ID,1,chipotle,23,4.478260869565218,1.0816471117274342,1.0,5.0,5.0,0.2324244233689858,0.85,0.0,0.85,joy,150.0,0.2016982387492784,0.0,0.9278112233668896,0.2777676167562746,0.1808075195126234,0.1430407022089441,0.0586575365403342,0.0,0.0,0.0,Mexican Restaurant
CPnJ1-2f3gJk-bN2cH_u4Q,Restaurant Catracho,Philadelphia,PA,1,chipotle,6,4.166666666666667,0.752772652709081,3.0,5.0,4.0,0.1113066673592946,0.85,0.0,0.85,joy,150.0,0.1768469003763121,0.0,0.9775707384403036,0.3152183600713013,0.1804639532580708,0.0824445434739552,0.0944023569023568,0.0,0.0,0.0,Mexican Restaurant
CPo06ETDLnQPiBIaHymM2Q,Body Balance Chiropractic,Fenton,MO,1,hair,5,5.0,0.0,5.0,5.0,5.0,0.0105451605564295,0.85,0.0,0.85,joy,150.0,0.1268774703557312,0.0,0.9077922077922078,0.3122529644268774,0.2225296442687747,0.0723320158102766,0.0545454545454545,0.0,0.0,0.0,Hair Salons
CRJZvsth-SBGHvC9nsEcYg,Ray of Light,Prospect Park,PA,1,hair,5,4.2,1.7888543819998317,1.0,5.0,5.0,0.0548043782765032,0.85,0.0,0.85,joy,150.0,0.1451462450592885,0.0,0.8918546365914788,0.2759604743083004,0.2676600790513834,0.0731778656126482,0.0719683794466403,0.0,0.0,0.0,Hair Salons
CRMLAvMJTsnsSd4Q3lmr8Q,Legend,Metairie,LA,1,hair,17,4.294117647058823,1.5718104959867514,1.0,5.0,5.0,0.0334680359908537,0.85,0.0,0.85,joy,150.0,0.1404484007041551,0.0,0.9320401678457944,0.3069570199621351,0.1948297184486442,0.1097756335735875,0.0306727671305676,0.0,0.0,0.0,Hair Salons
CRP2kTzzqEcFDLRRug0Eaw,Mimi Nails and Spa,Bensalem,PA,1,hair,29,3.2413793103448274,1.640016820771602,1.0,5.0,4.0,0.0157915308424453,0.85,0.0,0.85,joy,150.0,0.1937011028239021,0.0,0.9332114584434476,0.2635469458753096,0.214125284037789,0.1239603776202195,0.0697407252036825,0.0,0.0,0.0,Hair Salons
CS8t5PmT7n-IVQZWdPGEHw,Arnold Barber Shop,Arnold,MO,1,hair,15,3.8666666666666663,1.807392228230128,1.0,5.0,5.0,0.0448620300919344,0.85,0.0,0.85,joy,150.0,0.1628920773268599,0.0,0.9051863547080938,0.2536973536393826,0.2030854416651518,0.1015912621999578,0.061300815126902,0.0,0.0,0.0,Hair Salons
CSAJxLa_LeuIDe-lHrC03w,McDonald's,Philadelphia,PA,1,chipotle,11,1.5454545454545454,1.2933395813657265,1.0,5.0,1.0,0.0143109911704705,0.85,0.0,0.85,joy,150.0,0.1718702838663313,0.0,0.9180341259184612,0.2869064729736666,0.2117691596940608,0.0878606505483975,0.0840096333179337,0.0,0.0,0.0,Mexican Restaurant
CSBZ3M39087MgRmPajmRug,Nail Zone,White House,TN,1,hair,19,3.3684210526315788,1.6401397743888062,1.0,5.0,4.0,0.0293613658678319,0.85,0.0,0.85,joy,150.0,0.1636620069614168,0.0,0.907216645546165,0.2546302717493853,0.2488382071936209,0.0971085816196017,0.066553425341815,0.0,0.0,0.0,Hair Salons
CSJLpk1Z233hOPoZFsBl-w,Helens Nails,Philadelphia,PA,1,hair,15,3.733333333333333,1.6676187756655838,1.0,5.0,5.0,0.0086014923139099,0.85,0.0,0.85,joy,150.0,0.1761982140243009,0.0,0.9188752069186852,0.2251176847843514,0.2675077901164858,0.076476845752208,0.0997213682720929,0.0,0.0,0.0,Hair Salons
CSl_zI0e1WSlairJMhA_DA,La Lily Nails & Spa,Tampa,FL,0,hair,44,3.5681818181818183,1.78361701062531,1.0,5.0,5.0,0.0166225957107922,0.85,0.0,0.85,joy,150.0,0.1464636346306307,0.0,0.9323596541624938,0.2654426465790102,0.2166387001960124,0.0874358438735909,0.0590277907570397,0.0,0.0,0.0,Hair Salons
CSz3bB3wqy2vGtGHZuj7pQ,Shark Cut,King Of Prussia,PA,1,hair,13,4.923076923076923,0.2773500981126145,4.0,5.0,5.0,0.1417584980827883,0.8499999999999999,0.0,0.85,joy,150.0,0.1609735674953066,0.0,0.9354679205673748,0.3023255729777468,0.2031356807443763,0.118417234938974,0.0425563325563325,0.0,0.0,0.0,Hair Salons
CT-edKHNw2cVe1MVlC5JZA,XpresSpa,Saint Louis,MO,0,hair,7,3.142857142857143,1.6761634196950514,1.0,5.0,3.0,0.0002389634010491,0.85,0.0,0.85,joy,150.0,0.0983766233766233,0.0,0.9102739910193326,0.2691294936947111,0.2153867871259175,0.0485281385281385,0.0498484848484848,0.0,0.0,0.0,Hair Salons
CTFcAB5cDT4N-Fg9eNX4Tw,Nirvana,O Fallon,IL,1,hair,8,4.5,1.0690449676496974,2.0,5.0,5.0,0.0110627253700848,0.85,0.0,0.85,joy,150.0,0.1831562911725955,0.0,0.9154667795972145,0.2605058739569609,0.2569856170399648,0.0870800395256917,0.0960762516469038,0.0,0.0,0.0,Hair Salons
CTvOidAcbsTaZKhOFmh1Tg,"Louis P. Bucky, MD, FACS",Philadelphia,PA,1,hair,32,4.71875,0.9913944236406652,1.0,5.0,5.0,0.0274602682950759,0.85,0.0,0.85,joy,150.0,0.1262315610352652,0.0,0.9282251102888974,0.3191463944617548,0.2168787422055442,0.0829055595910573,0.0433260014442079,0.0,0.0,0.0,Hair Salons
CU9lIQV1YYbB0kAZzeWblw,Posh Nail Lounge,Glen Carbon,IL,1,hair,38,2.631578947368421,1.730818469591754,1.0,5.0,2.0,0.0277197438398361,0.85,0.0,0.85,joy,150.0,0.1852887020130787,0.0,0.921654851230908,0.2481941599646043,0.2179420862279467,0.1079611941758154,0.0773275078372633,0.0,0.0,0.0,Hair Salons
CUckmG16ZfLaLogSDlSNYw,El Cantaro,New Castle,DE,1,chipotle,5,4.2,1.7888543819998317,1.0,5.0,5.0,0.0719417014328809,0.85,0.0,0.85,joy,150.0,0.2054071146245059,0.0,0.956060606060606,0.2727114624505929,0.2046245059288537,0.1441422924901186,0.0612648221343873,0.0,0.0,0.0,Mexican Restaurant
CUy8-Jc2T3NPmFenr242Kg,Taco Loco Latin Food,Plant City,FL,1,chipotle,29,4.172413793103448,1.197287574873227,1.0,5.0,5.0,0.043428921342914,0.85,0.0,0.85,joy,150.0,0.2120500170634314,0.0,0.9422244156415228,0.280847948515825,0.1901229653589,0.1515539774965325,0.0604960395668988,0.0,0.0,0.0,Mexican Restaurant
CV_9s744m0TBLOogKcy5Lg,American Male,Berwyn,PA,1,hair,5,4.4,1.3416407864998738,2.0,5.0,5.0,0.0406051042573983,0.85,0.0,0.85,joy,150.0,0.1887272727272727,0.0,0.9642857142857142,0.264,0.2229090909090909,0.1352727272727272,0.0534545454545454,0.0,0.0,0.0,Hair Salons
CWoOZKfVFh_lVaOPhKj9tw,V's Barbershop - Old City Philadelphia,Philadelphia,PA,1,hair,11,4.2727272727272725,1.6180796699117808,1.0,5.0,5.0,0.0882190924838589,0.85,0.0,0.85,joy,150.0,0.1321672639282375,0.0,0.9198383303126384,0.2537079394266829,0.2500181671182295,0.0757216052098515,0.056445658718386,0.0,0.0,0.0,Hair Salons
CXC1QLCiF7eTyP8_4JVuKg,Taco Bell,Philadelphia,PA,1,chipotle,28,1.9285714285714288,1.537881453519537,1.0,5.0,1.0,0.0333131479733839,0.85,0.0,0.85,joy,150.0,0.1944051571090636,0.0,0.950802843916847,0.2681854562567213,0.215873770947733,0.1022520525948933,0.0921531045141702,0.0,0.0,0.0,Mexican Restaurant
CXOk-DNlYasgVRd3EPBFSw,Mane Attractions,Penndel,PA,1,hair,6,3.6666666666666665,2.065591117977289,1.0,5.0,5.0,0.0033010955300864,0.85,0.0,0.85,joy,150.0,0.1098504273504273,0.0,0.9041183574879228,0.2797435897435897,0.2458547008547008,0.0486538461538461,0.0611965811965811,0.0,0.0,0.0,Hair Salons
CXdp02VLnzNlILu9R6Y_wA,Chipotle Mexican Grill,Philadelphia,PA,1,chipotle,10,1.5,1.2692955176439846,1.0,5.0,1.0,0.0357316149500561,0.85,0.0,0.85,joy,150.0,0.1680377014290058,0.0,0.923920824789246,0.2332152629978717,0.22660687138948,0.074051991486774,0.0939857099422316,0.0,0.0,0.0,Mexican Restaurant
CXw0reinHayhSMvwxkNORw,Eminence Nail Bar,Philadelphia,PA,1,hair,35,3.571428571428572,1.6321352720343028,1.0,5.0,4.0,0.0130488037725097,0.85,0.0,0.85,joy,150.0,0.1593126678268881,0.0,0.9094724440500838,0.2641298286545099,0.2103675631331728,0.0990034403865721,0.060309227440316,0.0,0.0,0.0,Hair Salons
CY0qEKixlSsoWfW1LmiCXA,Verde,Fishers,IN,1,chipotle,270,3.7666666666666666,1.3664868258981353,1.0,5.0,4.0,0.0403761975620519,0.85,0.0,0.85,joy,150.0,0.1922168621724416,0.0,0.93779019952847,0.27410605657657,0.2071600458977579,0.1210658270612803,0.0711510351111613,0.0,0.0,0.0,Mexican Restaurant
CY1W1ZmTFYUmhJHIlsRFvA,Pure Natur Salon & Spa,Fairview Heights,IL,1,hair,59,4.423728813559322,1.2484941250812365,1.0,5.0,5.0,0.0528179998531462,0.85,0.0,0.85,joy,150.0,0.1751237999949816,0.0,0.9238560889114548,0.2797177898189337,0.2115571249732781,0.115571664810356,0.0595521351846255,0.0,0.0,0.0,Hair Salons
CY_cpCZV1lp_xcE9tzDzpA,Paradigm A Hair Salon,Meridian,ID,1,hair,5,4.2,1.7888543819998317,1.0,5.0,5.0,0.0659501982167014,0.85,0.0,0.85,joy,150.0,0.1497239475500345,0.0,0.9522669146710068,0.2290200138026224,0.2757418909592822,0.0816080055210489,0.0681159420289855,0.0,0.0,0.0,Hair Salons
CYpWfYEed24PSYHwmV5_tg,The Best Nail & Hair Salon,Philadelphia,PA,1,hair,16,2.875,1.408308678285174,1.0,5.0,3.0,0.0035457462904655,0.85,0.0,0.85,joy,150.0,0.1834795167646998,0.0,0.9336645374552984,0.2589508403495817,0.2292892802754072,0.1154542208839977,0.068025295880702,0.0,0.0,0.0,Hair Salons
CZNKuIB_TMfryRcT48feXA,Bronzed By Bee,Philadelphia,PA,1,hair,56,4.732142857142857,0.9043545448866518,1.0,5.0,5.0,0.0194028386552495,0.85,0.0,0.85,joy,150.0,0.1718417701159682,0.0,0.9393280692964004,0.2893096946345316,0.2204170434022558,0.1106123149871948,0.0612294551287734,0.0,0.0,0.0,Hair Salons
CZuTuV0NUHqdMlL4kWqXuw,The Blue Tortilla Restaurant,New Hope,PA,0,chipotle,156,2.621794871794872,1.4066338162915115,1.0,5.0,2.0,0.0005796599696528,0.85,0.0,0.85,joy,150.0,0.1732279014579018,0.0,0.9393391189725656,0.27474268975285,0.2023297124976808,0.1123992683323903,0.0608286331255115,0.0,0.0,0.0,Mexican Restaurant
